Num_Credit_Card,Interest_Rate,Delay_from_due_date,Changed_Credit_Limit,Outstanding_Debt,Credit_Mix,Payment_of_Min_Amount,Credit_Score
5,4,8,5.77,651.09,Good,No,2
5,4,6,5.77,651.09,Good,No,0
5,4,6,5.77,651.09,Good,No,0
3,7,3,2.75,651.27,Good,No,2
3,7,3,2.75,651.27,Good,No,2
3,7,3,2.75,651.27,Good,No,2
3,7,6,2.75,651.27,Good,No,1
4,16,28,10.55,651.27,Standard,Yes,1
4,16,28,16.55,651.27,Standard,Yes,1
4,16,23,10.55,651.27,Standard,Yes,1
7,8,21,7.9,651.32,Standard,Yes,1
7,8,21,7.9,651.32,Standard,Yes,1
7,8,21,7.9,651.32,Standard,No,1
7,8,21,7.9,651.32,Standard,Yes,1
4,20,24,11.04,651.38,Standard,Yes,1
4,20,24,11.04,651.38,Standard,Yes,1
4,20,24,16.04,651.38,Standard,Yes,1
6,1,20,14.71,651.79,Standard,No,1
6,1,19,8.71,651.79,Standard,No,1
6,1,20,8.71,651.79,Standard,No,1
6,1,15,8.71,651.79,Standard,No,1
3,3,9,4.3900000000000015,651.85,Good,No,2
3,3,9,11.39,651.85,Good,No,2
3,3,9,10.39,651.85,Good,No,2
3,3,9,10.39,651.85,Good,No,2
5,10,21,3.42,651.86,Good,No,2
5,10,21,3.42,651.86,Good,No,2
5,10,21,3.42,651.86,Good,No,2
5,10,21,3.42,651.86,Good,No,2
2,12,5,5.84,651.92,Good,No,2
2,12,7,5.84,651.92,Good,No,2
2,12,7,5.84,651.92,Good,No,2
2,12,2,5.84,651.92,Good,No,2
5,7,16,3.95,651.99,Standard,No,1
5,7,16,3.95,651.99,Standard,No,1
5,7,16,3.95,651.99,Standard,No,1
5,7,16,3.95,651.99,Standard,No,1
6,8,29,9.5,652.22,Standard,No,1
6,8,29,9.5,652.22,Standard,No,1
6,8,29,2.5,652.22,Standard,No,1
6,8,29,9.5,652.22,Standard,No,1
4,1,8,4.22,653.37,Good,No,2
4,1,5,4.22,653.37,Good,No,1
4,1,5,4.22,653.37,Good,No,1
4,1,5,4.22,653.37,Good,No,1
4,13,8,12.39,653.6,Standard,Yes,1
4,13,5,10.39,653.6,Standard,Yes,1
4,13,5,12.39,653.6,Standard,Yes,1
4,13,5,12.39,653.6,Standard,Yes,1
7,5,13,7.69,653.66,Good,No,2
7,5,8,7.69,653.66,Good,No,2
7,5,11,7.69,653.66,Good,No,2
5,11,29,4.5,654.0,Standard,Yes,1
5,11,33,4.5,654.0,Standard,Yes,1
5,11,29,4.5,654.0,Standard,Yes,1
5,11,29,9.5,654.0,Standard,Yes,1
6,10,23,1.17,654.06,Standard,No,1
6,10,21,1.17,654.06,Standard,No,1
6,10,23,1.17,654.06,Standard,No,1
6,10,23,1.17,654.06,Standard,No,1
6,13,22,0.51,654.12,Standard,Yes,1
6,13,22,0.51,654.12,Standard,No,1
6,13,22,0.51,654.12,Standard,Yes,1
6,13,17,0.51,654.12,Standard,Yes,1
4,11,9,13.36,654.33,Standard,Yes,1
4,11,9,13.36,654.33,Standard,Yes,1
4,11,9,13.36,654.33,Standard,Yes,1
4,11,9,13.36,654.33,Standard,Yes,1
4,2,0,5.77,654.6,Good,No,1
4,2,0,1.7699999999999996,654.6,Good,No,1
4,2,-2,5.77,654.6,Good,No,1
4,17,22,19.4,654.81,Standard,Yes,1
4,17,22,19.4,654.81,Standard,Yes,1
4,17,19,16.4,654.81,Standard,Yes,1
2,10,18,5.76,655.01,Good,No,2
2,10,16,5.76,655.01,Good,No,2
2,10,16,5.76,655.01,Good,No,2
2,10,18,5.76,655.01,Good,No,2
5,10,13,10.64,655.05,Good,No,2
5,10,13,10.64,655.05,Good,No,2
5,10,13,10.64,655.05,Good,No,2
5,10,13,10.64,655.05,Good,No,2
5,17,16,4.86,655.37,Standard,No,1
5,17,16,7.86,655.37,Standard,No,1
5,17,16,7.86,655.37,Standard,No,1
5,17,16,7.86,655.37,Standard,No,1
5,2,15,11.73,655.39,Good,No,2
5,2,15,11.73,655.39,Good,No,2
5,2,15,11.73,655.39,Good,No,2
5,2,20,11.73,655.39,Good,No,1
7,7,9,16.46,655.46,Good,No,1
7,7,4,9.46,655.46,Good,No,1
7,7,9,2.460000000000001,655.46,Good,No,1
7,7,9,9.46,655.46,Good,No,0
7,17,22,13.03,655.52,Standard,Yes,1
7,17,22,13.03,655.52,Standard,Yes,1
7,17,22,13.03,655.52,Standard,Yes,1
7,17,22,13.03,655.52,Standard,Yes,1
3,4,5,6.04,655.91,Good,No,1
3,4,10,6.04,655.91,Good,No,1
3,4,3,6.04,655.91,Good,No,1
3,4,5,9.04,655.91,Good,No,2
7,13,8,7.130000000000001,656.02,Standard,Yes,1
7,13,8,12.13,656.02,Standard,Yes,1
7,13,10,12.13,656.02,Standard,Yes,1
7,13,13,8.13,656.02,Standard,Yes,1
7,6,17,2.94,656.57,Good,No,2
7,6,18,2.94,656.57,Good,No,2
7,6,20,2.94,656.57,Good,No,1
7,6,9,12.25,656.57,Standard,Yes,1
7,6,14,12.25,656.57,Standard,Yes,1
7,6,7,12.25,656.57,Standard,Yes,1
7,6,8,12.25,656.57,Standard,Yes,1
4,7,18,19.28,656.7,Standard,Yes,1
4,7,19,14.28,656.7,Standard,Yes,1
4,7,19,14.28,656.7,Standard,Yes,1
4,7,19,14.28,656.7,Standard,Yes,1
4,5,27,11.35,656.86,Standard,Yes,1
4,5,30,11.35,656.86,Standard,Yes,1
4,5,30,11.35,656.86,Standard,Yes,1
5,3,18,11.78,657.12,Good,No,0
5,3,18,11.78,657.12,Good,No,0
5,3,19,11.78,657.12,Good,No,0
5,16,21,7.97,657.3,Standard,Yes,1
5,16,21,7.97,657.3,Standard,Yes,1
5,16,21,7.97,657.3,Standard,Yes,1
5,16,18,13.97,657.3,Standard,Yes,1
7,19,18,14.45,657.81,Standard,Yes,1
7,19,14,14.45,657.81,Standard,Yes,1
7,19,13,14.45,657.81,Standard,Yes,1
7,19,14,14.45,657.81,Standard,Yes,1
7,15,17,2.2,658.47,Standard,Yes,1
7,15,20,9.2,658.47,Standard,Yes,1
7,15,20,9.2,658.47,Standard,Yes,1
7,15,20,9.2,658.47,Standard,Yes,1
6,8,14,10.3,658.48,Standard,No,1
6,8,14,10.3,658.48,Standard,No,1
6,8,13,10.3,658.48,Standard,No,1
6,8,14,10.3,658.48,Standard,No,1
6,19,20,10.28,658.69,Standard,Yes,1
6,19,16,10.28,658.69,Standard,Yes,1
6,19,16,10.28,658.69,Standard,Yes,1
6,19,16,10.28,658.69,Standard,Yes,1
7,6,10,3.74,658.75,Good,No,1
7,6,5,3.74,658.75,Good,No,2
7,6,5,3.74,658.75,Good,No,2
7,14,30,14.54,659.07,Standard,No,1
7,14,27,11.54,659.07,Standard,Yes,1
7,14,26,10.54,659.07,Standard,Yes,1
7,14,32,14.54,659.07,Standard,Yes,1
3,5,30,13.55,659.6,Standard,No,1
3,5,27,19.55,659.6,Standard,No,1
3,5,27,7.550000000000002,659.6,Standard,Yes,1
5,18,12,3.12,659.68,Standard,No,1
5,18,14,3.12,659.68,Standard,No,1
5,18,12,3.12,659.68,Standard,No,1
4,10,10,10.78,659.72,Good,No,0
4,10,14,10.78,659.72,Good,No,2
4,10,10,10.78,659.72,Good,No,0
4,10,15,10.78,659.72,Good,No,0
6,11,20,8.02,66.03,Standard,Yes,1
6,11,16,1.0199999999999996,66.03,Standard,Yes,1
6,11,18,8.02,66.03,Standard,Yes,1
3,15,10,15.49,66.36,Standard,No,1
3,15,13,14.49,66.36,Standard,Yes,1
3,15,13,9.49,66.36,Standard,Yes,1
3,15,10,9.49,66.36,Standard,Yes,1
7,5,17,3.93,66.47,Good,No,2
7,5,17,3.93,66.47,Good,No,2
7,5,17,3.93,66.47,Good,No,2
7,5,17,3.93,66.47,Good,No,2
8,10,10,10.25,66.47,Good,No,1
8,10,10,17.25,66.47,Good,No,2
8,10,10,10.25,66.47,Good,No,1
8,10,10,10.25,66.47,Good,No,1
4,2,7,8.7,66.51,Good,No,1
4,2,-1,7.7,66.51,Good,No,1
4,2,3,7.7,66.51,Good,No,2
4,2,3,12.7,66.51,Good,No,1
7,15,27,10.31,66.93,Standard,Yes,1
7,15,27,10.31,66.93,Standard,Yes,1
7,15,27,3.3100000000000005,66.93,Standard,Yes,1
4,7,18,7.94,66.95,Standard,Yes,1
4,7,18,7.94,66.95,Standard,No,1
4,7,18,7.94,66.95,Standard,Yes,1
7,5,26,16.96,660.09,Standard,Yes,1
7,5,29,11.96,660.09,Standard,Yes,1
7,5,26,11.96,660.09,Standard,Yes,1
7,5,29,11.96,660.09,Standard,Yes,1
4,11,13,1.71,660.26,Standard,No,1
4,11,13,1.71,660.26,Standard,No,1
4,11,13,1.71,660.26,Standard,No,1
4,11,13,1.71,660.26,Standard,No,1
6,5,29,12.41,660.27,Standard,Yes,1
6,5,32,12.41,660.27,Standard,Yes,1
6,5,29,12.41,660.27,Standard,Yes,1
6,5,29,9.41,660.27,Standard,Yes,1
3,7,26,6.36,660.33,Good,No,0
3,7,26,6.36,660.33,Good,No,0
3,7,26,6.36,660.33,Good,No,0
3,7,23,6.36,660.33,Good,No,0
5,12,17,18.53,660.69,Standard,Yes,1
5,12,17,18.53,660.69,Standard,Yes,1
5,12,17,18.53,660.69,Standard,Yes,1
5,12,17,18.53,660.69,Standard,Yes,1
6,4,3,8.57,660.89,Good,No,1
6,4,10,8.57,660.89,Good,No,1
6,4,7,8.57,660.89,Good,No,1
6,4,10,8.57,660.89,Good,No,1
4,2,7,8.43,661.01,Good,No,1
4,2,7,8.43,661.01,Good,No,1
4,2,7,5.43,661.01,Good,No,1
4,2,7,8.43,661.01,Good,No,1
4,13,18,12.9,661.03,Standard,Yes,1
4,13,18,12.9,661.03,Standard,Yes,1
4,13,18,12.9,661.03,Standard,Yes,1
4,13,18,12.9,661.03,Standard,No,1
7,15,6,10.91,661.26,Standard,Yes,1
7,15,2,10.91,661.26,Standard,Yes,1
7,15,1,10.91,661.26,Standard,Yes,1
7,15,6,10.91,661.26,Standard,Yes,1
7,12,27,11.78,661.9,Standard,Yes,1
7,12,27,11.78,661.9,Standard,Yes,1
7,12,27,15.78,661.9,Standard,Yes,1
7,12,27,11.78,661.9,Standard,No,1
4,2,6,6.6,662.71,Good,No,1
4,2,6,6.6,662.71,Good,No,1
4,2,6,6.6,662.71,Good,No,1
4,2,6,13.6,662.71,Good,No,2
4,13,20,3.0,662.86,Standard,No,1
4,13,25,2.0,662.86,Standard,No,1
4,13,20,3.0,662.86,Standard,No,1
1,12,8,1.24,663.25,Good,No,2
1,12,8,3.24,663.25,Good,No,2
1,12,8,1.24,663.25,Good,No,2
6,11,20,10.77,664.2,Good,No,2
6,11,20,10.77,664.2,Good,No,2
6,11,22,10.77,664.2,Good,No,2
6,11,20,10.77,664.2,Good,No,2
6,18,20,6.32,664.23,Standard,Yes,1
6,18,15,12.32,664.23,Standard,Yes,1
6,18,16,12.32,664.23,Standard,Yes,1
6,18,20,19.32,664.23,Standard,Yes,1
7,5,22,2.140000000000001,664.37,Standard,No,1
7,5,16,9.14,664.37,Standard,No,1
6,20,27,5.26,664.38,Standard,No,1
6,20,22,5.26,664.38,Standard,No,1
6,20,30,5.26,664.38,Standard,No,1
3,16,11,3.2,664.61,Standard,Yes,1
3,16,11,8.2,664.61,Standard,Yes,1
4,8,20,5.95,664.62,Good,No,0
4,8,20,5.95,664.62,Good,No,0
4,8,23,5.95,664.62,Good,No,0
4,20,23,18.77,664.65,Standard,Yes,1
4,20,33,18.77,664.65,Standard,Yes,1
4,20,25,25.77,664.65,Standard,Yes,1
4,20,31,18.77,664.65,Standard,Yes,1
6,1,15,6.13,664.7,Standard,No,1
6,1,15,6.13,664.7,Standard,No,1
6,1,15,6.13,664.7,Standard,No,1
6,1,12,6.13,664.7,Standard,No,1
1,5,15,11.24,664.92,Good,No,2
1,5,16,11.24,664.92,Good,No,2
1,5,15,11.24,664.92,Good,No,2
4,1,0,11.84,665.28,Good,No,2
4,1,0,11.84,665.28,Good,No,2
4,1,0,11.84,665.28,Good,No,2
4,10,7,3.1099999999999994,665.78,Good,No,2
4,10,7,8.11,665.78,Good,No,2
4,10,7,8.11,665.78,Good,No,2
4,10,7,8.11,665.78,Good,No,2
4,2,9,0.5,665.82,Good,No,2
4,2,10,0.5,665.82,Good,No,2
4,2,8,0.5,665.82,Good,No,2
4,2,13,0.5,665.82,Good,No,2
4,17,18,14.65,666.0,Standard,Yes,1
4,17,24,16.65,666.0,Standard,Yes,1
4,17,19,14.65,666.0,Standard,Yes,1
4,17,19,14.65,666.0,Standard,Yes,1
6,6,28,9.63,666.08,Standard,No,1
6,6,24,9.63,666.08,Standard,No,1
6,6,28,9.63,666.08,Standard,No,1
6,6,28,9.63,666.08,Standard,No,1
7,8,6,12.48,666.25,Standard,Yes,1
7,8,7,14.48,666.25,Standard,Yes,1
7,8,7,14.48,666.25,Standard,Yes,1
7,8,7,14.48,666.25,Standard,Yes,1
5,9,-1,3.04,666.31,Good,No,1
5,9,3,0.04,666.31,Good,No,2
5,9,3,3.04,666.31,Good,No,1
5,9,3,3.04,666.31,Good,No,1
3,5,30,9.24,666.47,Standard,No,1
3,5,30,7.24,666.47,Standard,Yes,1
3,5,29,7.24,666.47,Standard,Yes,1
3,5,30,7.24,666.47,Standard,Yes,1
7,16,18,11.6,666.72,Standard,No,1
7,16,17,11.6,666.72,Standard,Yes,1
7,16,17,11.6,666.72,Standard,Yes,1
7,16,17,11.6,666.72,Standard,Yes,1
7,11,21,5.85,666.9,Good,No,1
7,11,21,9.85,666.9,Good,No,1
7,11,20,5.85,666.9,Good,No,0
7,11,21,5.85,666.9,Good,No,1
5,12,7,4.86,667.13,Standard,Yes,1
5,12,12,4.86,667.13,Standard,Yes,1
5,12,12,4.86,667.13,Standard,Yes,1
5,12,12,4.86,667.13,Standard,Yes,1
5,1,7,2.87,667.15,Good,No,2
5,1,11,2.87,667.15,Good,No,2
4,18,13,9.71,667.39,Standard,No,1
4,18,13,9.71,667.39,Standard,Yes,1
4,18,13,7.710000000000001,667.39,Standard,Yes,1
4,16,19,7.710000000000001,667.56,Standard,Yes,1
4,16,16,12.71,667.56,Standard,Yes,1
4,16,19,12.71,667.56,Standard,Yes,1
4,16,19,6.710000000000001,667.56,Standard,Yes,1
7,16,17,12.21,667.98,Standard,Yes,1
7,16,17,17.21,667.98,Standard,Yes,1
7,16,17,10.21,667.98,Standard,Yes,1
7,16,18,12.21,667.98,Standard,No,1
5,15,9,9.89,668.14,Standard,Yes,1
5,15,9,9.89,668.14,Standard,Yes,1
5,15,9,9.89,668.14,Standard,Yes,1
5,15,9,9.89,668.14,Standard,Yes,1
5,18,26,12.62,668.14,Standard,Yes,1
5,18,30,12.62,668.14,Standard,Yes,1
5,18,30,12.62,668.14,Standard,No,1
5,18,29,12.62,668.14,Standard,Yes,1
3,9,11,14.09,668.5,Standard,Yes,1
3,9,9,14.09,668.5,Standard,Yes,1
3,9,9,14.09,668.5,Standard,Yes,1
3,9,9,14.09,668.5,Standard,Yes,1
3,17,14,7.13,668.78,Standard,No,1
3,17,17,3.13,668.78,Standard,No,1
3,17,17,7.13,668.78,Standard,No,1
6,6,11,6.26,669.35,Good,No,1
6,6,10,6.26,669.35,Good,No,1
6,6,11,6.26,669.35,Good,No,1
7,7,20,1.77,669.47,Standard,No,1
7,7,18,1.77,669.47,Standard,No,1
7,7,18,1.77,669.47,Standard,No,1
7,7,30,9.23,669.99,Standard,Yes,1
7,7,29,2.2300000000000004,669.99,Standard,Yes,1
7,7,30,9.23,669.99,Standard,No,1
7,7,32,13.23,669.99,Standard,Yes,1
4,14,22,17.94,67.23,Standard,Yes,1
4,14,22,20.94,67.23,Standard,Yes,1
4,14,22,19.94,67.23,Standard,Yes,1
4,14,22,17.94,67.23,Standard,No,1
7,3,33,6.94,67.51,Good,No,2
7,3,30,6.94,67.51,Good,No,2
7,3,30,6.94,67.51,Good,No,2
7,3,30,6.94,67.51,Good,No,2
4,20,7,10.84,67.59,Standard,Yes,1
4,20,7,10.84,67.59,Standard,No,1
4,20,7,10.84,67.59,Standard,Yes,1
4,20,9,10.84,67.59,Standard,Yes,0
2,4,13,2.51,67.88,Good,No,2
2,4,13,2.51,67.88,Good,No,2
2,4,18,2.51,67.88,Good,No,2
2,4,11,2.51,67.88,Good,No,2
4,3,12,4.48,67.9,Good,No,2
4,3,15,4.48,67.9,Good,No,2
4,3,15,4.48,67.9,Good,No,2
2,12,1,10.48,67.98,Good,No,2
2,12,-3,11.48,67.98,Good,No,2
2,12,1,11.48,67.98,Good,No,2
2,12,1,11.48,67.98,Good,No,2
7,14,25,18.46,670.02,Standard,Yes,1
7,14,25,15.46,670.02,Standard,Yes,1
7,14,25,18.46,670.02,Standard,Yes,1
7,14,25,18.46,670.02,Standard,Yes,1
5,10,0,9.33,670.05,Good,No,2
5,10,0,9.33,670.05,Good,No,2
5,10,0,9.33,670.05,Good,No,2
5,13,13,12.41,670.13,Standard,Yes,1
5,13,14,12.41,670.13,Standard,Yes,1
5,13,13,8.41,670.13,Standard,No,1
6,13,29,10.84,670.35,Standard,No,1
6,13,29,15.84,670.35,Standard,No,1
6,13,33,10.84,670.35,Standard,No,1
6,13,26,10.84,670.35,Standard,No,1
3,13,9,23.59,670.36,Standard,Yes,1
3,13,5,17.59,670.36,Standard,Yes,1
3,13,7,17.59,670.36,Standard,Yes,1
3,13,7,17.59,670.36,Standard,No,1
4,6,14,10.24,670.43,Good,No,2
4,6,14,10.24,670.43,Good,No,2
4,6,14,10.24,670.43,Good,No,2
4,6,17,10.24,670.43,Good,No,0
4,15,8,10.53,670.48,Standard,No,1
4,15,13,7.5299999999999985,670.48,Standard,Yes,1
4,15,11,10.53,670.48,Standard,No,1
4,15,12,10.53,670.48,Standard,No,1
3,10,14,5.74,670.53,Good,No,2
3,10,13,5.74,670.53,Good,No,2
3,10,14,5.74,670.53,Good,No,2
4,7,25,11.18,671.17,Good,No,2
4,7,25,11.18,671.17,Good,No,2
4,7,25,11.18,671.17,Good,No,2
4,7,25,11.18,671.17,Good,No,2
6,5,19,9.88,671.39,Standard,Yes,1
6,5,19,3.880000000000001,671.39,Standard,Yes,1
6,5,24,9.88,671.39,Standard,Yes,1
5,11,3,9.34,671.46,Good,No,1
5,11,3,10.34,671.46,Good,No,1
5,11,3,10.34,671.46,Good,No,1
5,11,1,10.34,671.46,Good,No,1
7,5,27,9.84,671.65,Good,No,0
7,5,22,9.84,671.65,Good,No,0
7,5,23,9.84,671.65,Good,No,0
7,5,26,9.84,671.65,Good,No,0
3,1,16,11.27,671.88,Good,No,0
3,1,14,4.27,671.88,Good,No,2
3,1,14,11.27,671.88,Good,No,1
7,7,8,9.06,671.94,Good,No,1
7,7,8,9.06,671.94,Good,No,1
7,7,8,9.06,671.94,Good,No,1
7,7,5,9.06,671.94,Good,No,1
3,1,15,2.81,672.08,Good,No,2
3,1,15,5.81,672.08,Good,No,2
7,5,14,18.08,672.27,Standard,Yes,1
7,5,14,18.08,672.27,Standard,Yes,1
7,5,14,18.08,672.27,Standard,No,1
7,5,14,18.08,672.27,Standard,Yes,1
5,5,15,9.03,672.49,Good,No,2
5,5,15,9.03,672.49,Good,No,2
5,5,17,9.03,672.49,Good,No,0
5,5,11,9.03,672.49,Good,No,2
6,13,17,2.58,673.04,Standard,No,1
6,13,17,2.58,673.04,Standard,No,1
6,13,15,8.58,673.04,Standard,No,1
6,13,17,2.58,673.04,Standard,No,1
6,6,27,1.97,673.14,Standard,No,1
6,6,27,8.97,673.14,Standard,No,1
6,6,27,3.97,673.14,Standard,No,1
6,6,27,3.97,673.14,Standard,No,1
5,11,17,6.21,673.24,Standard,No,1
5,11,17,6.21,673.24,Standard,No,1
5,11,17,6.21,673.24,Standard,No,1
5,11,17,6.21,673.24,Standard,No,1
4,2,10,3.71,673.32,Good,No,2
4,2,10,10.71,673.32,Good,No,2
4,2,10,3.71,673.32,Good,No,2
3,7,21,7.79,673.99,Standard,No,1
3,7,21,7.79,673.99,Standard,No,1
3,7,21,7.79,673.99,Standard,No,1
3,7,21,4.79,673.99,Standard,No,1
5,11,11,9.02,674.01,Good,No,1
5,11,14,9.02,674.01,Good,No,1
5,11,11,9.02,674.01,Good,No,1
5,10,6,1.88,674.13,Good,No,2
5,10,6,1.88,674.13,Good,No,2
5,10,10,1.88,674.13,Good,No,2
5,10,1,1.88,674.13,Good,No,2
4,5,15,11.94,674.21,Standard,Yes,1
4,5,15,7.94,674.21,Standard,Yes,1
4,5,14,7.94,674.21,Standard,Yes,1
6,9,8,3.29,674.36,Good,No,1
6,9,8,3.29,674.36,Good,No,1
6,9,13,3.29,674.36,Good,No,2
6,9,8,3.29,674.36,Good,No,1
5,16,19,1.31,674.41,Standard,No,1
5,16,20,1.31,674.41,Standard,No,1
5,16,24,1.31,674.41,Standard,No,1
2,10,2,8.61,674.6,Good,No,2
2,10,2,5.61,674.6,Good,No,2
2,10,2,3.61,674.6,Good,No,2
2,10,0,5.61,674.6,Good,No,2
3,5,15,18.44,675.51,Standard,Yes,1
3,5,13,18.44,675.51,Standard,Yes,1
3,5,13,18.44,675.51,Standard,Yes,1
3,5,13,11.44,675.51,Standard,Yes,1
7,4,7,11.42,675.52,Good,No,2
7,4,7,11.42,675.52,Good,No,2
7,4,8,11.42,675.52,Good,No,2
7,4,7,15.42,675.52,Good,No,2
5,13,13,2.86,675.8,Standard,No,1
5,13,13,2.86,675.8,Standard,No,1
5,13,8,0.8599999999999999,675.8,Standard,No,1
3,8,18,10.96,675.86,Good,No,0
3,8,18,10.96,675.86,Good,No,0
3,8,18,10.96,675.86,Good,No,0
3,8,18,12.96,675.86,Good,No,2
5,13,24,7.45,676.09,Standard,Yes,1
5,13,22,7.45,676.09,Standard,Yes,1
5,13,22,7.45,676.09,Standard,Yes,1
5,13,22,7.45,676.09,Standard,Yes,1
4,11,22,9.32,676.1,Good,No,1
4,11,22,9.32,676.1,Good,No,1
4,11,18,9.32,676.1,Good,No,2
4,11,27,9.32,676.1,Good,No,2
3,19,25,7.09,676.2,Standard,Yes,1
3,19,25,7.09,676.2,Standard,Yes,1
3,19,25,7.09,676.2,Standard,Yes,1
3,19,30,7.09,676.2,Standard,Yes,1
6,4,15,4.2,676.45,Good,No,2
6,4,13,1.2000000000000002,676.45,Good,No,1
7,13,14,1.43,676.54,Standard,No,1
7,13,14,1.43,676.54,Standard,No,1
7,13,14,1.43,676.54,Standard,No,1
7,13,14,1.43,676.54,Standard,No,1
4,8,16,8.07,677.27,Standard,No,1
4,8,11,1.0700000000000005,677.27,Standard,Yes,1
4,8,11,8.07,677.27,Standard,Yes,1
7,10,8,10.34,677.4,Good,No,2
7,10,12,10.34,677.4,Good,No,1
7,10,11,10.34,677.4,Good,No,1
7,10,8,10.34,677.4,Good,No,2
6,11,6,1.8,677.58,Good,No,1
6,11,4,1.8,677.58,Good,No,2
6,11,6,1.8,677.58,Good,No,1
5,4,4,3.95,677.68,Good,No,2
5,4,6,3.95,677.68,Good,No,2
5,4,0,3.95,677.68,Good,No,2
4,14,17,7.7,677.77,Standard,Yes,1
4,14,14,7.7,677.77,Standard,No,1
4,14,14,14.7,677.77,Standard,Yes,1
4,14,14,7.7,677.77,Standard,Yes,1
4,1,0,4.72,678.31,Good,No,1
4,1,0,4.72,678.31,Good,No,1
4,1,0,4.72,678.31,Good,No,1
4,1,0,4.72,678.31,Good,No,1
3,11,30,13.51,678.53,Standard,Yes,1
3,11,30,13.51,678.53,Standard,Yes,1
3,11,33,13.51,678.53,Standard,No,1
3,6,29,7.17,678.54,Standard,Yes,1
3,6,29,7.17,678.54,Standard,Yes,1
3,6,29,2.17,678.54,Standard,Yes,1
3,6,29,12.17,678.54,Standard,Yes,1
4,3,11,1.59,678.57,Good,No,2
4,3,12,1.59,678.57,Good,No,2
4,3,11,3.59,678.57,Good,No,2
4,3,11,1.59,678.57,Good,No,2
6,3,6,8.66,678.58,Good,No,2
6,3,6,8.66,678.58,Good,No,2
6,3,6,8.66,678.58,Good,No,2
4,5,2,0.51,678.99,Good,No,2
4,5,2,0.51,678.99,Good,No,2
4,5,1,0.51,678.99,Good,No,2
3,19,10,2.59,679.1,Standard,No,1
3,19,10,2.59,679.1,Standard,No,1
3,19,10,6.59,679.1,Standard,No,1
3,19,12,2.59,679.1,Standard,No,1
1,11,4,3.55,679.2,Good,No,2
1,11,4,3.55,679.2,Good,No,2
1,11,2,3.55,679.2,Good,No,2
1,11,4,3.55,679.2,Good,No,2
7,2,8,4.46,679.47,Good,No,0
7,2,8,4.46,679.47,Good,No,0
7,2,8,4.46,679.47,Good,No,0
3,16,17,5.0,68.06,Standard,No,1
3,16,17,5.0,68.06,Standard,No,1
6,11,29,9.77,68.09,Standard,Yes,1
6,11,29,9.77,68.09,Standard,Yes,1
6,11,29,9.77,68.09,Standard,Yes,1
6,11,29,16.77,68.09,Standard,Yes,1
3,2,10,9.48,68.18,Good,No,2
3,2,13,10.48,68.18,Good,No,2
3,2,11,9.48,68.18,Good,No,2
3,2,10,9.48,68.18,Good,No,2
3,14,13,15.15,68.23,Standard,Yes,0
3,14,11,15.15,68.23,Standard,Yes,1
3,14,8,15.15,68.23,Standard,Yes,1
3,14,8,15.15,68.23,Standard,Yes,1
6,12,28,6.79,68.29,Good,No,2
6,12,28,6.79,68.29,Good,No,2
6,12,28,6.79,68.29,Good,No,2
6,12,28,6.79,68.29,Good,No,2
7,19,19,0.1800000000000001,68.41,Standard,No,1
7,19,19,8.18,68.41,Standard,No,2
7,19,19,3.18,68.41,Standard,No,1
7,19,18,3.18,68.41,Standard,No,1
3,12,9,6.05,68.66,Good,No,2
3,12,12,6.05,68.66,Good,No,2
3,12,6,12.05,68.66,Good,No,2
3,12,8,6.05,68.66,Good,No,2
6,15,20,11.39,68.98,Standard,No,1
6,15,18,11.39,68.98,Standard,No,1
6,15,14,11.39,68.98,Standard,No,1
5,1,4,2.23,680.16,Good,No,2
5,1,4,2.23,680.16,Good,No,2
5,1,4,2.23,680.16,Good,No,2
4,16,24,10.36,680.25,Standard,No,1
4,16,24,10.36,680.25,Standard,No,1
4,16,24,10.36,680.25,Standard,No,1
4,16,19,10.36,680.25,Standard,No,1
4,12,28,7.36,680.39,Good,No,2
4,12,28,7.36,680.39,Good,No,2
4,12,28,6.36,680.39,Good,No,2
4,8,19,10.41,680.7,Good,No,0
4,8,22,4.41,680.7,Good,No,0
4,8,19,4.41,680.7,Good,No,0
4,8,19,10.41,680.7,Good,No,0
4,16,12,3.28,680.76,Standard,No,1
4,16,12,3.28,680.76,Standard,No,1
4,16,12,3.28,680.76,Standard,No,1
4,16,12,3.28,680.76,Standard,No,1
6,8,0,10.98,680.77,Good,No,2
6,8,2,10.98,680.77,Good,No,2
6,8,2,10.98,680.77,Good,No,2
4,2,13,9.6,680.86,Good,No,1
4,2,17,9.6,680.86,Good,No,0
4,2,21,9.6,680.86,Good,No,0
4,2,17,9.6,680.86,Good,No,0
5,1,15,3.2,680.89,Good,No,2
5,1,11,3.2,680.89,Good,No,2
5,1,15,3.2,680.89,Good,No,2
5,1,20,3.2,680.89,Good,No,2
3,10,6,4.82,681.09,Standard,No,1
3,10,11,4.82,681.09,Standard,No,1
3,10,6,4.82,681.09,Standard,No,1
3,10,4,4.82,681.09,Standard,No,1
3,9,11,8.89,681.22,Good,No,1
3,9,16,8.89,681.22,Good,No,2
3,9,18,8.89,681.22,Good,No,2
4,14,6,1.02,681.31,Standard,Yes,1
4,14,6,1.02,681.31,Standard,Yes,1
5,14,6,1.02,681.31,Standard,Yes,1
5,14,6,6.02,681.31,Standard,No,1
6,7,21,1.21,681.37,Good,No,0
6,7,20,1.21,681.37,Good,No,0
